prdtNum,name,desc,price,tamnao_category,shop_category,import_status,customs_note,line_note,thumbnail,url
"SV00002789","동백향기(Camellia scent)","한국 관광기념품 수상작: 꽃과 식물 그리고 도자기","45000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002789_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002789"
"SV00003172","현무암 자개화병(basalt shell vase)","제26회 제주관광기념품 공모전 프리미엄상 수상작","89000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003172_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003172"
"SV00001593","제주 갈매기 풍경","제주 바다를 담은 제주 갈매기 풍경 모빌","21000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001593_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001593"
"SV00001589","[테리베리스] 남성용 귤모자","탱글탱글! 귤아일체로 느끼는 제주!","38000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001589_8.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001589"
"SV00001590","[테리베리스] 아동용 귤모자","탱글탱글! 귤아일체로 느끼는 제주!","30000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001590_8.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001590"
"SV00001603","[테리베리스] 핸드메이드 &#039;통통&#039; 귤컵받침","여러분의 아침에 귀여움을 더해줄","6000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001603_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001603"
"SV00001619","[테리베리스] 핸드메이드 미니 귤컵받침","미니귤컵받침","6000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001619_3.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001619"
"SV00001622","[테리베리스] 핸드메이드 동백 컵받침","동백컵받침","6000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001622_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001622"
"SV00001631","[테리베리스] 큰 동백 헤어핀","큰동백헤어핀","5000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001631_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001631"
"SV00001632","[테리베리스] 큰 동백 머리끈","큰동백머리끈","5000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001632_4.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001632"
"SV00001633","[테리베리스] 미니 동백 헤어핀","미니동백헤어핀","4000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001633_7.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001633"
"SV00001634","[테리베리스] 미니 동백 머리끈","","4000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001634_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001634"
"SV00001587","[테리베리스] 여성용 귤모자","탱글탱글! 귤아일체로 느끼는 제주!","35000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001587_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001587"
"SV00001724","[제주모이소] 제주 풍경 엽서","랜덤으로 들어 있는!","3000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001724_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001724"
"SV00001723","[제주모이소] 제주감성 해녀엽서","해녀의 모습을 담은 일러스트 엽서","1000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001723_1.JPG","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001723"
"SV00001707","[제주모이소] 귤, 동백 브로치 뱃지","핸드메이드 뜨개 브로치","3800","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001707_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001707"
"SV00001702","[제주모이소] 봉봉동백 패턴 원형 손거울","가방에 쏘옥 휴대용 손거울","3000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001702_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001702"
"SV00004460","[1+1] 제주모이소 탐나는친구들 LED 워터 스노우볼","귀여운 탐나는친구들이 반짝이는 글리터 안에","9000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004460_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004460"
"SV00004459","[제주모이소] 애기감귤 겨울 방한 김장조끼","따뜻한 양털안감이 추운 겨울에도 따스하게","13000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004459_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004459"
"SV00001940","[강생이몽] 귤 케이프/스카프","반려동물 제주 귤 케이프(S-3XL)","14000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001940_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001940"
"SV00001941","[강생이몽] 귤 복조리가방","귤 케이프와 커플아이템♡","27000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001941_4.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001941"
"SV00002489","J-PONY 제주조랑말 폰파우치","제주조랑말 폰파우치 핸드폰1개 카드2개 수납가능","150000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002489_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002489"
"SV00004354","해녀오르골","","45000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004354_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004354"
"SV00002802","가상여행 입체엽서 제주","2023 제주 관광기념품 공모전 수상작","15000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002802_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002802"
"SV00002804","가상여행 입체엽서 성산일출봉","2023 제주 관광기념품 공모전 수상작","15000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002804_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002804"
"SV00003478","제주기메 도자 잔받침 세트 4P","제주전통종이예술 &#039;기메&#039;는 신과 인간을 연결하는 창문입니다.","56000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003478_4.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003478"
"SV00003605","제주 동박새 풍경","제주관광기념품 공모전 수상작","16000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003605_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003605"
"SV00004204","제주애(愛)틋 돌담위 동백 발포세라믹 명함꽂이","","15000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004204_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004204"
"SV00004404","어드레감수꽝 알림판 및 스탠드","정낭 알림판","23000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004404_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004404"
"SV00004400","남산타워 AR 미니CD 앨범 키링 4종","","8000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004400_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004400"
"SV00003787","귀여운 캐릭터 극세사 주방타올 다용도 극세사","제주갬성 귀여운 캐릭터 극세사 주방타올 다용도 극세사 차량용 세차걸레","7000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003787_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003787"
"SV00003788","제주갬성 귀여운 캐릭터 수면양말 고양이 곰돌이","제주갬성 귀여운 캐릭터 수면양말 고양이 곰돌이","4000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003788_5.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003788"
"SV00003803","제주갬성 감귤 헬멧 곰 키링","제주갬성 감귤 헬멧 곰 키링","6000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003803_3.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003803"
"SV00003773","제주갬성 친구들 캐릭터 냉장고 자석 4p 세트","제주갬성 친구들 캐릭터 냉장고 자석 4p 세트","5000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003773_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003773"
"SV00004827","제주 딱새우라면 블랙, 컵라면, 6개입","","15000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004827_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004827"
"SV00004826","제주 딱새우라면 레드, 컵라면, 6개입","","15000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004826_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004826"
"SV00001630","해녀 비바리 피규어","Jeju해녀 비바리와 같이 안전한 jeju여행을 떠나요","24000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001630_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001630"
"SV00001636","제주 해녀 비바리 피규어 키링","비바리 해녀 피규어 출시 하나씩 입양하세요","9500","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001636_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001636"
"SV00003772","제주갬성 러브 강아지 인형 키링","제주갬성 러브 강아지 인형 키링","10000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003772_5.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003772"
"SV00003771","제주 감귤 잠옷 (카라 긴팔) 여행 선물 기념품 여행템","제주 감귤 잠옷 (카라 긴팔) 여행 선물 기념품 여행템 패션템","20000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003771_3.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003771"
"SV00003768","제주 감귤 뜨개 키링","제주 감귤 뜨개 키링 패션아이템 책가방 여행 선물 기념품","5000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003768_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003768"
"SV00003767","제주 감귤 모자 캡형 여행 선물 기념품","제주 감귤 모자 캡형 여행 선물 기념품","12000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003767_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003767"
"SV00003766","제주 갬성 친구들 냉장고 자석 4p (PVC)","제주 갬성 친구들 냉장고 자석 4p (PVC)","5000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003766_4.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003766"
"SV00003765","제주 커플 돌하르방 한쌍 4종 (수영,하트,돼지,등산)","제주 커플 돌하르방 한쌍 4종 (수영,하트,돼지,등산) 장식인형 제주특산품 감성소품","13000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003765_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003765"
"SV00003180","제주 감귤 캐릭터 파츠 냉장고 자석 3개입 세트 여행","기념품","4000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003180_1.JPG","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003180"
"SV00004018","제주 생선 고양이 키링 믹스 3cm 키홀더 열쇠고리","제주 생선 고양이 키링 믹스 3cm 키홀더 열쇠고리 백팩 가방고리 여행 선물 기념품","4000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004018_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004018"
"SV00004021","제주 고양이 멜빵 키링 옐로우 4cm 키홀더 열쇠고리","제주 고양이 멜빵 키링 옐로우 4cm 키홀더 열쇠고리","6000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004021_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004021"
"SV00004022","제주 고양이 멜빵 키링 오렌지 4cm 키홀더 열쇠고리","제주 고양이 멜빵 키링 오렌지 4cm 키홀더 열쇠고리","6000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004022_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004022"
"SV00004140","제주 돌하르방 금 두꺼비 장식인형 (신성) 장식인형","제주 돌하르방 금 두꺼비 장식인형 (신성) 장식인형 인테리어 감성소품 장식품 하루방","35000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004140_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004140"
"SV00004141","제주 털키링 니트가방 베이지(대) 크로스백 25cm","제주 털키링 니트가방 베이지(대) 크로스백 25cm 슬링백 데일리 가벼운 여행가방","12000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004141_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004141"
"SV00004142","제주 털키링 니트가방 블랙(대) 크로스백 25cm","제주 털키링 니트가방 블랙(대) 크로스백 25cm 슬링백 데일리 가벼운 여행가방","12000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004142_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004142"
"SV00004146","제주 리본 털 키링(핑크) 5cm","제주 리본 털 키링(핑크) 5cm 가방꾸미기 에어팟 파우치 열쇠고리","3000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004146_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004146"
"SV00004147","제주 리본 털 키링(초록) 5cm","제주 리본 털 키링(초록) 5cm 가방꾸미기 에어팟 파우치 열쇠고리","3000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004147_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004147"
"SV00004148","제주 리본 털 키링(노랑) 5cm","제주 리본 털 키링(노랑) 5cm 가방꾸미기 에어팟 파우치 열쇠고리","3000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004148_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004148"
"SV00004149","제주 리본 털 키링(화이트) 5cm","제주 리본 털 키링(화이트) 5cm 가방꾸미기 에어팟 파우치 열쇠고리","3000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004149_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004149"
"SV00004203","제주 감귤 원피스 잠옷(M,XL,2XL)","제주 감귤 원피스 잠옷(M,XL,2XL) 여행 선물 기념품 여름잠옷","16000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004203_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004203"
"SV00004314","제주 감귤 긴팔 잠옷 (S~6XL) 여행 선물 기념품","제주 감귤 긴팔 잠옷 (S~6XL) 여행 선물 기념품 공용잠옷","20000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004314_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004314"
"SV00004319","제주갬성 아이러브제주 마그넷 7cm","제주갬성 아이러브제주 마그넷 7cm 여행선물 기념품 인테리어소품","5000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004319_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004319"
"SV00003627","제주도다 세안헤어밴드","","5000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003627_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003627"
"SV00003626","제주도다 한라봉 미니 쿠션","","12000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003626_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003626"
"SV00003625","제주도다 바로 컬러소주잔 2p세트 2종","","5000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003625_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003625"
"SV00003624","제주도다 캐릭터 미니소주잔","","3000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003624_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003624"
"SV00004342","제주갬성 감귤 선글라스 곰 키링 아이보리 13cm","제주갬성 감귤 선글라스 곰 키링 아이보리 13cm 가방꾸미기 열쇠고리 에어팟고리","7000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004342_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004342"
"SV00004343","제주갬성 감귤 선글라스 곰 키링 베이지 13cm","제주갬성 감귤 선글라스 곰 키링 베이지 13cm 가방꾸미기 열쇠고리 에어팟고리","7000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004343_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004343"
"SV00004366","제주갬성 아크릴 키링 감귤 귤이 4cm 가방꾸미기","제주갬성 아크릴 키링 감귤 귤이 4cm 가방꾸미기 열쇠고리 에어팟고리","4000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004366_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004366"
"SV00004367","제주갬성 아크릴 키링 3종 돌하르방 도리 4cm","제주갬성 아크릴 키링 3종 돌하르방 도리 4cm 가방꾸미기 열쇠고리 에어팟고리","7000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004367_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004367"
"SV00004368","제주갬성 아크릴 키링 해녀 누리 4cm","제주갬성 아크릴 키링 해녀 누리 4cm 가방꾸미기 열쇠고리 에어팟고리","4000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004368_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004368"
"SV00004369","제주갬성 맥세이프 스마트톡 누리 8cm","제주갬성 맥세이프 스마트톡 누리 8cm 기념품 마그넷 그립 홀더","9000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004369_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004369"
"SV00004370","제주갬성 맥세이프 스마트톡 감귤 귤이 8cm","제주갬성 맥세이프 스마트톡 감귤 귤이 8cm 기념품 마그넷 그립 홀더","9000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004370_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004370"
"SV00004371","제주갬성 맥세이프 스마트톡 돌하르방 도리 8cm","제주갬성 맥세이프 스마트톡 돌하르방 도리 8cm 기념품 마그넷 그립 홀더","9000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004371_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004371"
"SV00004372","새싹 뜨개모자 미니 돌하르방 피규어 2종 장식인형","새싹 뜨개모자 미니 돌하르방 피규어 2종 장식인형 제주특산품 감성소품","7000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004372_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004372"
"SV00004387","제주갬성 아크릴 자석 3p 세트","제주갬성 아크릴 자석 3p 세트 감귤 귤이 돌하르방 도리 해녀 누리","4000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004387_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004387"
"SV00004397","제주갬성 털목도리 그레이 23cm","제주갬성 털목도리 그레이 23cm 기념품 여행선물 인조 토끼털 쁘띠 머플러","10000","제주 기념품/공예품","souvenir","allowed","비식품 잡화 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004397_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004397"
